created_at,id,author_id,text,name,location,username,clean_text,label
2022-03-02T10:12:41.000Z,24858533,24858533,"@EE @ClairDavies78 Considering how many times I've had to contact EE in the last couple of years due to network issues and lack of service, you should be paying me ðŸ¤¬ðŸ¤¬",JOANNE REED,UK,jlc1978,considering how many times ive had to contact ee in the last couple of years due to network issues and lack of service you should be paying me,-1.0
2022-03-02T15:39:56.000Z,221128638,221128638,@EE Could you please answer my DM. My network is not working since yesterday,Walaâ€™a AlZunaidi,Riyadh,wala3Alzunaidi,could you please answer my dm my network is not working since yesterday,-1.0
2022-03-02T09:45:42.000Z,508882135,508882135,Crazy couldnâ€™t even get 3G where I live on O2 now Iâ€™m with @EE Iâ€™m getting 5G best change since Wenger took over from Rioch,Dave Arsenal,Barrow-in-furness,AFCvTheEnemy,crazy couldnt even get g where i live on o now im with im getting g best change since wenger took over from rioch,1.0
2022-03-02T11:05:28.000Z,2258302917,2258302917,"@EE crazy price increase,  its there a way to swap my tariff to a cheaper one? https://t.co/FJAflTWZpI",scott,"Chatteris, England",Superscotty1984,crazy price increase its there a way to swap my tariff to a cheaper one,-1.0
2022-03-02T12:46:38.000Z,283460672,283460672,@EE currently in Australia on a smart plan and my data has been working fine until today and it has suddenly stopped working. Canâ€™t ring as it will cost a fortune,Connor B,"Durham, England",ConB_10,currently in australia on a smart plan and my data has been working fine until today and it has suddenly stopped working cant ring as it will cost a fortune,-1.0
2022-03-03T08:00:20.000Z,564592407,564592407,"Customer Advisor in #Greenock with @EE 

Info/Apply: https://t.co/JevhBIPuBa

#InverclydeJobs https://t.co/QsWr8F3KKZ",JCP in West Scotland,West Scotland,JCPinWestScot,customer advisor in with infoapply,1
2022-03-02T20:36:54.000Z,779000000000000000,779000000000000000,"@EE Cut throat is the best way to describe EE , first to introduce roaming charges and the biggest increase for their customers, even those mid contract. Plus crap coverage from a crap company, keep well clear ðŸ’©ðŸ’©ðŸ’©",Alan Richards,Hednesford,AlanRic23463,cut throat is the best way to describe ee first to introduce roaming charges and the biggest increase for their customers even those mid contract plus crap coverage from a crap company keep well clear,-1.0
2022-03-01T17:45:15.000Z,31071343,31071343,@VodafoneUK Daffodils at the National Botanic Garden of Wales make me happy *** Happy St David's Day! Dydd GÅµyl Dewi Hapus! https://t.co/H1Fi3ULac1,Mark Campion,Swansea,MarkkCampion,daffodils at the national botanic garden of wales make me happy happy st davids day dydd gyl dewi hapus,1
2022-03-02T14:44:44.000Z,23357547,23357547,"Dear @Ofcom 
For 18 months I've been paying @EE for 300mb fibre. 
On coming to renew I've discovered that I can only choose 146mb.
Performing a speed test shows that sure enough, I get 140mb.
How long have they been overcharging me? &amp; What can I do to have them prosecuted?",Paul Smyth ðŸ‡ºðŸ‡¦ #TransRightsAreHumanRights,"Manchester, England",chumbawumba_uk,dear for months ive been paying for mb fibre on coming to renew ive discovered that i can only choose mb performing a speed test shows that sure enough i get mb how long have they been overcharging me amp what can i do to have them prosecuted,-1.0
2022-03-02T10:12:13.000Z,704000000000000000,704000000000000000,Dear @EE for months now my Internet is slower than ever. I can't log into the hub because it takes the Internet so long to connect. It times out. Wth,Khandie Photography,Northampton,KhandiePhoto,dear for months now my internet is slower than ever i cant log into the hub because it takes the internet so long to connect it times out wth,-1.0
2022-03-02T19:30:29.000Z,261229069,261229069,Diabolical customer service from @EE absolutely disgusting,L ðŸŒ¸ðŸ‘±ðŸ¼â€â™€ï¸ðŸŒ¸,Up on the roof ðŸŒƒ,Lesley_kr,diabolical customer service from absolutely disgusting,-1.0
2022-03-01T21:15:35.000Z,625869214,625869214,@LouHammy89 @VodafoneUK Did they resolve this?,LokiiFPS,"England, United Kingdom",LokiiFPS,did they resolve this,1
2022-03-02T15:38:48.000Z,701000000000000000,701000000000000000,@kuro_furasshu @tentativelyy @EE Did this work ?,KarinaðŸŒ¸,"London, England",kkarinaxox,did this work,1.0
2022-03-02T22:51:00.000Z,1480000000000000000,1480000000000000000,@samisimac @BAFTA @TPOTD @kodismitmcphee @EE Did you mean misunderstand??? I think you need to clarify because I certainly did understand this movie little one.,Abe Lincoln's great grandson,Heaven,AbeGrandson1,did you mean misunderstand i think you need to clarify because i certainly did understand this movie little one,1
2022-03-03T00:36:40.000Z,1480000000000000000,1480000000000000000,@joongyo_kim @BAFTA @TPOTD @kodismitmcphee @EE Did you mean misunderstand??? I think you need to clarify because I certainly did understand this movie little one. To each his own perspective. If you have an opinion to state or attaboy to give I think you should consider the actual message. HMNNNN?????,Abe Lincoln's great grandson,Heaven,AbeGrandson1,did you mean misunderstand i think you need to clarify because i certainly did understand this movie little one to each his own perspective if you have an opinion to state or attaboy to give i think you should consider the actual message hmnnnn,1
2022-03-03T00:07:01.000Z,2963032504,2963032504,"@RichJ1980s @EE Ditto! Both our mums were able to text us for a couple of days,  now it's stopped again? Are your parents on PAYG?",Sean Peel,"Devon, U.K.",speelster1973,ditto both our mums were able to text us for a couple of days now its stopped again are your parents on payg,1
2022-03-02T13:33:43.000Z,1729487365,1729487365,@EE do you have a network issue in S41 area of chesterfield? No service / signal at all.,New Whitt Social F.C,Chesterfield,Old_Whitt_MW_FC,do you have a network issue in s area of chesterfield no service signal at all,-1.0
2022-03-01T21:50:13.000Z,1230000000000000000,1230000000000000000,@EE Do you still use a fair usage policy???,ðŸ”´â­ï¸â­ï¸â­ï¸Carlâ­ï¸â­ï¸â­ï¸ðŸ”´,Cloud Klopp Land ðŸ†ðŸ†ðŸ†ðŸ†ðŸ†ðŸ†,LFC_KloppChamps,do you still use a fair usage policy,-1.0
2022-02-28T22:12:55.000Z,348526826,348526826,@VodafoneUK Does she #LOVE me or is she just after some of my toast? https://t.co/lXD4prcAnm,Ritchie Dee,UK,ritchie_dee,does she me or is she just after some of my toast,1
2022-03-02T22:54:36.000Z,1400000000000000000,1400000000000000000,@EE Does the  galaxy S9 get included with the Â£336 trade in value ?,1Jim,"Norwich, England",Jim_W_1,does the galaxy s get included with the trade in value,-1.0
2022-03-02T19:32:41.000Z,261229069,261229069,"@Davidjewoody @EE Donâ€™t blame you. 

Make a complaint and he reads a standard response to me ðŸ™„",L ðŸŒ¸ðŸ‘±ðŸ¼â€â™€ï¸ðŸŒ¸,Up on the roof ðŸŒƒ,Lesley_kr,dont blame you make a complaint and he reads a standard response to me,-1.0
2022-03-02T15:00:55.000Z,312903031,312903031,@PaulUKTweeting @EE @ThreeUK @TheO2 Don't bother mate ... both are crap compared to EE. I have EE and o2 and EE is much better. Mum has 3 and it's the worse out them all ....,DJ TRIX,United Kingdom,TrixDnB,dont bother mate both are crap compared to ee i have ee and o and ee is much better mum has and its the worse out them all,-1.0
2022-03-02T14:27:25.000Z,1460000000000000000,1460000000000000000,@EE Don't fall for this rubbish just a way for EE to take more money of you. Save up and buy one.,ðŸ¦OG-LEE ðŸ¦ðŸ‡¬ðŸ‡§,EARTH. ,OGDotLee,dont fall for this rubbish just a way for ee to take more money of you save up and buy one,-1.0
2022-03-02T09:10:16.000Z,769000000000000000,769000000000000000,"Early one for @CNBC at #MWC22 this morning, talking about why weâ€™ve waived charges to and from Ukraine for @bt_uk and @EE customers contacting loved ones, our plans for an exciting future with BT Sport, plus a little on the metaverse and 5G â€“ thanks for the chat, @cnbcKaren. https://t.co/KTsj41sPOc",Marc Allera,"London, England",MarcAllera,early one for at this morning talking about why weve waived charges to and from ukraine for and customers contacting loved ones our plans for an exciting future with bt sport plus a little on the metaverse and g thanks for the chat,1
2022-03-02T17:05:27.000Z,571341825,571341825,@EE EE Full fibre ISNâ€™T here for 82% of the country ðŸ§,Richie #SaveNeighbours,Pin Oak Court,RichieUK_TTV,ee full fibre isnt here for of the country,1
2022-03-02T16:29:26.000Z,888000000000000000,888000000000000000,@EE  #ee on what planet is a 10% rise is charges acceptable? How do I terminate my contract?,Gareth,"Southampton, England",Thestrokeguy,on what planet is a rise is charges acceptable how do i terminate my contract,-1.0
2022-03-02T06:25:23.000Z,1220000000000000000,1220000000000000000,"@beyond_ideology Ein letzter Anruf &amp; die Antwort bei der britischen @VodafoneUK, meine #VodafoneTriplePlayâ„¢ VertrÃ¤ge erneut nicht @Creditreform &amp; Freigabe eSIMâ€™s, wÃ¼rden mich final tÃ¶ten, (Heart attack). Weswegen ich es nicht tun werde. *m.",Mei:klðŸ§œðŸ¾ ÐœÐ°Ð¹ÐºÐ» Michael I. H. Wagner,Tokio/Berlin/LA,MichaelIHWagner,ein letzter anruf amp die antwort bei der britischen meine vertrge erneut nicht amp freigabe esims wrden mich final tten heart attack weswegen ich es nicht tun werde m,1
2022-03-02T14:02:50.000Z,91108873,91108873,"Email off @EE saying my bill is going up by Â£4.18 a month.

That works out as an extra Â£50.16 a year.

Cheers lads.",Bowser,Teesside,darrenrix,email off saying my bill is going up by a month that works out as an extra a year cheers lads,-1.0
2022-03-02T14:59:09.000Z,354028006,354028006,"Error, so how do I add data then? @EE https://t.co/Z25i2qwyj8",Gareth Fentimen,New York,gfents,error so how do i add data then,-1.0
2022-03-02T16:12:22.000Z,1400000000000000000,1400000000000000000,Every time I ring @EE they try to sell me a sim only deal. Today they told me about one @Â£16 for 150gb. I said OK and then they declined it anyway. I offered to pay upfront and was declined. Then I offered to pay the Â£384 for the entire 24 month contract and was still declined.,Neil Barnett,"Blackpool, England",NeilJB1983,every time i ring they try to sell me a sim only deal today they told me about one for gb i said ok and then they declined it anyway i offered to pay upfront and was declined then i offered to pay the for the entire month contract and was still declined,-1.0
2022-03-02T09:57:39.000Z,1060000000000000000,1060000000000000000,@jonesstevene @EE Exactly Steve,Hardy AIM ðŸŽ¯,England,AimHardy,exactly steve,1
2022-03-02T13:20:50.000Z,1090000000000000000,1090000000000000000,@VodafoneUK First: a donation of 50 iPhones from @esriuk Favourite: The Vodafone Great British Tech Appeal of course! ðŸ‡¬ðŸ‡§ðŸª‚ðŸ“± @global Mobile Game First: weâ€™ve had a few Xboxes do those count? Favourite: @BBCBlueRoom gave us all their electronic toys and gadget for schools. ðŸŒðŸ’šâ™»ï¸,Business2Schools,UK,Bus2Sch,first a donation of iphones from favourite the vodafone great british tech appeal of course mobile game first weve had a few xboxes do those count favourite gave us all their electronic toys and gadget for schools,1
2022-02-28T18:16:23.000Z,1211297653,1211297653,"@VodafoneUK First: Nokia 3310_x000D_
Favourite phone: iPhone 11_x000D_
First game: Snake_x000D_
Favourite game: candy crush _x000D_
_x000D_
#VodafoneTreats",Nik Jones,"Preston, England",n_hop90,first nokia xd favourite phone iphone xd first game snakexd favourite game candy crush xd xd,1
2022-02-28T18:21:51.000Z,1400000000000000000,1400000000000000000,"@VodafoneUK First phone: 3310 with a Simpson phone cover_x000D_
Favourite phone: Samsung galaxy S3 my first proper smart phone loved it._x000D_
First game: Snake._x000D_
Favourite game Snake spent many hours sat on random chairs in shops waiting for my mum and sister to finish shopping",ChaffaCake,"England, United Kingdom",MCBigGuy88,first phone with a simpson phone coverxd favourite phone samsung galaxy s my first proper smart phone loved itxd first game snakexd favourite game snake spent many hours sat on random chairs in shops waiting for my mum and sister to finish shopping,1
2022-02-28T17:04:55.000Z,1710302744,1710302744,@VodafoneUK first phone: 8110 Favourite phone : pixel 4a first mobile game : smake. favourite mobile game scrabble #VodafoneTreats,Kris Conway,in the mind ,krisc334,first phone favourite phone pixel a first mobile game smake favourite mobile game scrabble,1
2022-02-28T17:34:50.000Z,110953018,110953018,"@VodafoneUK First Phone: A flip Motorola - I still have it somewhere ðŸ¤”_x000D_
My current phone - Xiaomi Poco X3_x000D_
Snake ðŸ¤£_x000D_
Candy Crush (I know)_x000D_
#VodafoneTreats",Angela Paull with a double L ðŸ¦ðŸ™ƒ,"Horndean, England",angep1969,first phone a flip motorola i still have it somewhere xd my current phone xiaomi poco xxd snake xd candy crush i knowxd,1
2022-02-28T17:15:13.000Z,358676736,358676736,"@VodafoneUK First phone: a HUGE Nokia that filled my handbag. (Not counting my Fisher Price one! ðŸ˜‰)_x000D_
Favourite Phone: Loved all my iPhones._x000D_
First/ Fave Mobile Game: Phones have games? Who knew? _x000D_
_x000D_
But I could REALLY use a treat. _x000D_
_x000D_
ðŸ˜˜ðŸ˜˜ðŸ˜˜_x000D_
#vodafonetreats https://t.co/uYIEkYpc4n",Posh And Proud,London,PoshAndProud1,first phone a huge nokia that filled my handbag not counting my fisher price one xd favourite phone loved all my iphonesxd first fave mobile game phones have games who knew xd xd but i could really use a treat xd xd xd,1
